id	question	question_concept	choices	answerKey
6ec2a5bf153562e0fa54ac54fa1905d2	If you're going to buy a house for your family you're about to do what?	buy house	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['make money', 'closet space', 'settle down', 'lose money',
       'pay for'], dtype=object)}"	C
a1cc21d75aca058af8ed105f35782a00	A product that has been out of stock but is now restocked is what?	scarce	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['plenty', 'empty', 'abundant', 'plentiful', 'available'],
      dtype=object)}"	E
a673e5cdaf7d2bb8f039f1ac8e7771c4	What should a person feel when doing responsible action with their pet, such as walking a dog?	walking dog	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sore feet', 'happy', 'tiredness', 'pride', 'excerise'],
      dtype=object)}"	D
00eaa1cb09f11b056adaf8eacd825b90	Jane thought that the show was entertaining. Watching it brought her  what emotion?	entertaining	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['laughter', 'embarrassment', 'fatigue', 'fulfillment', 'steel'],
      dtype=object)}"	D
67e8ae52627118c12a3d55dc713316a2	What sets escalators apart from stairs?	escalator	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['motion', 'eat cake', 'department store', 'mall',
       'bringing people up'], dtype=object)}"	A
ddce0108830f94783ef93a1dfc02f5f5	What is a computer user likely to think a computer crash  is?	computer user	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['own home', 'school', 'work', 'hell', 'house'], dtype=object)}	D
3e947cb8c14db8671911d019eb2908cf	Sam was an alcoholic.  He was in a car crash two years ago and was injured.  Where might he have crashed?	alcoholic	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bridge', 'park', 'bar', 'prison', ""neighbor's house""],
      dtype=object)}"	A
14bb42602f6b7dd115c5fb8079ce13df	Unlike Mars and all its dust, what is full of all sorts of features from soil and rock to water and grass?	dust	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['surface of earth', 'library', 'potato', 'most buildings',
       'desktop'], dtype=object)}"	A
0e64e9c90fcd4f874ed6f8e12e912a09	The racer got a false start for leaving line early, the official's countdown will now what?	leaving line	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['arguing', 'trouble', 'punishment', 'have to start over',
       'further delays'], dtype=object)}"	D
12ae7d4b8dce810610dc3dd42264ffec	What delta state is known for bbq?	bbq	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['louisiana', 'grill', 'backyard', 'restaurant', 'ribs'],
      dtype=object)}"	A
f54d8beb81900b84e256f5d2e19591e4	Where are rosebushes typically found outside of large buildings?	rosebush	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['courtyard', 'landscaping', 'mailbox', 'california',
       'botanic garden'], dtype=object)}"	A
661919f362d276f8196a590cbf40edf1	What is the first thing a spouse might do when they get up early?	get up early	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['go to bed early', 'go sleep early', 'ask spouse to wake',
       'get to bed early', 'wake up'], dtype=object)}"	C
9cf423318cae99b50648d8f17f405a00	What country is a marmoset from?	marmoset	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['rainforest', 'france', 'trees', 'wilderness', 'mountains'],
      dtype=object)}"	B
0d673e57564739842bc9287426e1b2b7	In the modern days we give what kind of classification to buildings to protect them from being town down?	modern	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['classical', 'old fashioned', 'vintage', 'historical', 'antique'],
      dtype=object)}"	D
7d607658ce1fec2fade18d99f02a90b1	What fruit growing area is not likely to contain an apple tree?	apple tree	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['washington state', 'orchid', 'farmland', 'grape vineyard',
       'vineyard'], dtype=object)}"	E
a47f766d5279fbaef11eb6668f9f5755	The man and the woman chipped the wood for their garden and then did what to it?	wood	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['warp', 'sanded', 'composted', 'petrify', 'feel rough'],
      dtype=object)}"	C
37b30034610b73d5f757b422aa475766	A sloth is often found napping in the branches of what damp region?	sloth	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['nature preserve', 'wilderness', 'forest canopy',
       'tropical rainforest', 'florida'], dtype=object)}"	D
8e4f405dea84590ec6a0ce6d283c1997	What can I find that is about 4.5% alcohol?	alcohol	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['beer', 'wine', 'pub', 'uncle joe', 'fraternity house'],
      dtype=object)}"	A
9517b9c0163e5b62025a8cf4d065fbed	The heater broke down before the city's Christmas party, so they could no longer host the party in the what?	heater	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['automobile', 'public building', 'house', 'home', 'train'],
      dtype=object)}"	B
e77fda9651b76002ff110c48b119cc04	If I want to build a soccer field, but can't find space in a crowded city, where should I look?	soccer field	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['playground', 'beach', 'mexico', 'countryside', 'park'],
      dtype=object)}"	D
87f280e84d832ed7b6694a17ca7d0e57	Where can I get a drink?	human	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['bar', 'china', 'a brothel', 'theater', 'space shuttle'],
      dtype=object)}"	A
0b71b8f955fde7408fd3b1a2e428dd51	Jimmy Olson wanted to visit the daily planet.  His subway stop was in what city?	subway stop	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['large city', 'new york city', 'urban area', 'metropolis',
       'toronto'], dtype=object)}"	D
0350d9f658e138204aee3cac3c07271a	What the final step for a farmer after making things grow?	making grow	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['flowering', 'harvesting', 'planting', 'blooms', 'growth'],
      dtype=object)}"	B
97f56f6ceed5d5d9160aa75ec1a5259c	After chewing food and swallowing it during meals, what needs to happen for you to be able to successfully use the bathroom later?	chewing food	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['good digestion', 'aid digestion', 'eating', 'sore mouth',
       'toothache'], dtype=object)}"	A
0377d41d9f85cad394fe82bd483f8e48	Billy called out to John, and listened for what?	call	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['silence', 'response', 'communication', 'hanging up', 'whisper'],
      dtype=object)}"	B
f465af4fe9e5a6b02086975bdfa26b71	Ben didn't have much respect for Sue. He would always do what about her wishes?	respect	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['throw away', 'disregard', 'being rude', 'humiliate', 'abhor'],
      dtype=object)}"	B
670f9c8093084c1f630fc18211a15d48	When he couldn't hear the sickness in her voice over the phone anymore he told the object of his love you what?	object	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['appear', 'sound well', 'become broken', 'belong to person',
       'gain speed'], dtype=object)}"	B
04bcb4da26934bc82a42a81c01b4b592	Where should you keep a pet lizard?	lizard	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['desert', 'garden', 'galapagos archipelago', 'wild', 'glass cage'],
      dtype=object)}"	E
f1deb190590e202dd1e916f207348ac5	Billy was a kooky person, but he wasn't gay.  What was he?	kooky	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['mainstream', 'conventional', 'straight', 'standard', 'ordinary'],
      dtype=object)}"	C
e446281dad40d753464b38bed441df5f	If people have trouble finding enough resources to fulfill their calorie requirements, what might they have to do?	people	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['talk to each other', 'compete with each other', 'feed themselves',
       'find water', 'feel lonely'], dtype=object)}"	B
8980c97ef6820e7ce1840bba9f288088	When people are playing sports for to long what happens?	playing sports	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['running', 'cheat', 'have fun', 'break out in purple polka dots',
       'get tired'], dtype=object)}"	E
b16d4f88d72e189b56f98d39c850d74a	A monkey is native to what place that usually has no people?	monkey	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['research laboratory', 'south africa', 'rain forest',
       'playful mood', 'canada'], dtype=object)}"	C
d19ef3300c6374632cdf3a496f4f0319	John didn't like getting in line.  He  had been working for a long time and was suffering from what?	getting in line	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['agitation', 'fatigue', 'common sense', 'have to wait for', 'rain'],
      dtype=object)}"	B
9402168d2e06d8936b5439529ef05d32	Why did the student raise her hand?	student	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['complete test', 'died', 'answer question', 'study book',
       'read book'], dtype=object)}"	C
7ee56692d8d806b1e30fe159cbbf0dd3	Where do you keep computer speakers?	speakers	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['produce sounds', 'roof', 'conference', 'desktop', 'concert'],
      dtype=object)}"	D
84103cf2c13156c8629bc145468f6968	Sally  often went jogging in the morning, but she rode her bike less than one per year.  You could say she did so how often?	often	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['sometimes', 'usually', 'seldom', 'occasionally', 'infrequently'],
      dtype=object)}"	C
78ce4dc06d8aa2ecc096d04ddeaf0c03	If you're about to reach a stop sign in your car what must you do?	car	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['slow down', 'go fast', 'roll over', 'crash', 'fly'], dtype=object)}	A
085d8daca41a43dc44f974275e8a7cfd	The judge had ruled the murder case could be reopened, excavation soon began where?	excavation	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['dead', 'construction site', 'under ground', 'egypt', 'cemetary'],
      dtype=object)}"	E
17364e82f8d105dea9875caf27fbfb45	where do some monkeys tend to live taht is hot?	monkey	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['rain forest', 'tree tops', 'treetops', 'great outdoors',
       'tropical areas'], dtype=object)}"	E
4f303aef6c47d0179b41bd09eb8d2c3c	Other than school or from text where can one gain knowledge?	knowledge	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['book', 'class', 'thinking', 'head', 'meeting'], dtype=object)}	E
dda305c1634c001aaff2494e57cf57a9	The soldiers raised their rifles toward the invading soldiers with hate, what are they looking to do?	hate	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['destroy enemy', 'wage war', 'fight enemy', 'have lunch',
       'stab to death'], dtype=object)}"	C
1559910ca300d3fbe6e330bc086cd99d	What do people in a family typically do on the holidays?	people	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['get angry', 'talk to each other', 'gather together', 'run a race',
       'facing each other'], dtype=object)}"	C
ddd193df7ab5781d343b5b8b942fe53c	What should you put on the floor?	floor	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['closet', 'pet shop', 'house', 'table', 'desk'], dtype=object)}	E
bc25f0008e8954d95255135c86ccfb87	Those that have a difficult time when they communicate with others struggle to do what?	communicate	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['listen', 'speak out', 'talk to people', 'talk with people',
       'having confidence'], dtype=object)}"	C
6da01e082121412d5dfa2ada166e7c47	Reaching tentative agreement is the first result when two side make what to come closer together?	reaching tentative agreement	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['uncertainty', 'hug', 'compromises', 'fucking', 'calmness'],
      dtype=object)}"	C
b77ec155ca327f65cd9328ef5aec4130	The cabin wasn't as small as it seemed.  It was, in fact, multiple bunkrooms connected by a what?	cabin	{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['room', 'hall', 'palace', 'spacecraft', 'villa'], dtype=object)}	B
5dffd7d4ae870d46e62928bbb9c9d2a7	Where are things sometimes organized by a card catalog?	card catalog	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['store', 'recipe book', 'kitchen', 'easy browsing', 'library'],
      dtype=object)}"	E
94a212dffe9ba1c877499a469f24724e	Other than wining what outcome is possible when people are competing?	competing	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['enemies', 'humiliation', 'aggression', 'defeat', 'stress'],
      dtype=object)}"	D
103e20cbc2cb60258af31d981f8ea90b_1	The plane taxied onto the runway with lots of civilians inside, where was it bound?	runway	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['city', 'school', 'military base', 'bowling alley', 'airfield'],
      dtype=object)}"	A
12c18cb42b5cea5c64b3954288f844ea	Water is used as a mirror when designing a what?	water	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['pool', 'reflecting pool', 'fish tank', 'ocean',
       'sewage treatment plant'], dtype=object)}"	B
d47c5541e29cd6a6679e81b81c5e7bbf	Amy sat down and turned on her monitor.  She only had an hour of time to do her work.  Where might she be?	monitor	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['box', 'on a train', 'internet cafe', 'desktop', 'view bluescreen'],
      dtype=object)}"	C
21f523c5d8774d7c25ded6361754d6e2	What is happens when someone comes back from death?	death	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['rebirth', 'human experience', 'sadness', 'zombie',
       'decomposition'], dtype=object)}"	A
eb24179afe3c21cdfe9d58208204cdfe	Why would a band be performing in front of a large number of people?	band	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['blaring', 'record album', 'alarm', 'play music',
       'include drummer'], dtype=object)}"	D
87b62ed5e0676b303406ea3c2f094cfd	What do you want to prevent after you get an injury?	injury	"{'label': array(['A', 'B', 'C', 'D', 'E'], dtype=object), 'text': array(['for it to become worse', 'become infected', 'hurts',
       'cause bleeding', 'cause death'], dtype=object)}"	B
